"","MID","origin_time","first_ob_time","maturity_time","RE_Type","investor","FICO_orig_time","status_time","AvgLTV_time","SDLTV_time","Avgbalance","SDbalance","Avginterest_rate_time","SDinterest_rate_time","Avghpi_time","SDhpi_time","Avg_gdp_time","Avg_uer_time","sd_gdp_time","sd_uer_time"
"4224",19693,23,23,141,"SF","0",637,"2",79.46053421,0.762919836654318,71591.3,577.98908294188,7.625,0,222.15,0.339411254969536,2.70410557,4.7,0.422741344964604,0.212132034355964
"4225",19694,23,23,141,"PU","0",716,"0",80.413915465,0.585364864278969,305735.905,31486.185102963,4,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4226",19695,23,23,141,"SF","0",701,"0",68.33330603,1.08426901056367,188232.02,23713.5047296008,5.75,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4227",19696,23,23,140,"OTH","1",759,"2",88.26930075,18.7656250838575,115903.56,2611.26049010818,7.875,0,190.34,44.6467221641186,0.5240923184375,5.6625,2.53588030329627,1.65685444945133
"4228",19697,23,23,141,"SF","0",687,"0",94.41410879,0.828575295257183,135826.415,16155.3888379219,5.875,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4229",19698,23,23,141,"PU","0",779,"2",80.670258235,2.36210184860235,138397.335,16408.6462026716,6.375,0,200.94,29.6560584029638,1.1495195098125,7.20625,1.96752268373345,2.03484762051356
"4230",19699,23,23,141,"CO","1",600,"1",75.62736243,8.09971362513213,125980.31,2149.16620860277,7.625,0,204.015,25.3073516986665,2.1671738497,4.7,0.707314988227182,0.188561808316413
"4231",19700,23,23,141,"SF","1",665,"1",95.96435115,22.5770019108165,49564.58,1181.46229427773,7.875,0,187.63,48.4792409181497,0.781668426133333,5.40666666666667,2.3984731063788,1.34879134607177
"4232",19701,23,23,141,"CO","0",639,"2",77.342108625,10.3833095938915,47653.545,1904.17492212507,7,0,197.63,34.3371052944187,1.84951245108333,4.81666666666667,1.00994732123002,0.363901418552116
"4233",19702,23,23,141,"SF","0",722,"2",60.43180177,11.7829470621382,350602.51,20361.125622131,6.25,0,188.39,47.4044386107461,0.941353818,6.84347826086957,2.26518503148166,2.28887151372114
"4234",19703,23,23,141,"SF","1",741,"2",80.072161995,0.102052472016902,83294.205,1111.28194624496,6.875,0,219.64,3.21026478658692,2.34895268142857,4.65714285714286,0.710602102461163,0.190237946242268
"4235",19704,24,24,141,"OTH","0",707,"1",84.548976785,6.43322466426736,447740.79,366.578297502718,6.625,0,212.21,16.3200245097855,2.1975582865,4.625,0.620250843711639,0.116496474502143
"4236",19705,23,23,141,"SF","0",684,"2",80.6712114,0.949236265099428,257898.17,4669.49276665036,6,0,217.32,6.49124025129251,2.339610821375,4.6625,0.658420103374297,0.176776695296637
"4237",19706,23,23,141,"PU","0",652,"1",92.3152582,17.4164051705665,206620.175,7608.22147819383,7.25,0,191.485,43.0274476352014,0.653308355842105,6.33157894736842,2.38647658779151,2.19293122747182
"4238",19707,23,23,141,"SF","0",657,"2",62.853015295,0.632131831984335,104687.72,441.630611257868,6.375,0,222.83,1.30107647738325,3.054152267,4.85,0.0948128681321652,0.212132034355964
"4239",19708,23,23,141,"PU","0",655,"2",79.671061455,0.465189351526272,147850,0,7.125,0,222.83,1.30107647738325,3.054152267,4.85,0.0948128681321652,0.212132034355964
"4240",19709,23,23,141,"CO","0",630,"1",94.2423015,20.1416559407067,97676.81,3285.48680596955,7.5,0,188.975,46.5771236767579,0.863641330952381,6.62380952380952,2.36005279350608,2.2759404126437
"4241",19710,23,23,141,"PU","0",641,"1",93.1104509,18.5409774716065,70914.18,1535.58137029595,7.5,0,192,42.2991276505793,1.491408102,4.94615384615385,1.61310184071224,0.582545255202524
"4242",19711,23,23,141,"PU","1",729,"2",79.999911365,0.000125348819097176,175999.805,0.275771644672632,7.25,0,221.91,0,2.987109445,5,2.987109445,5
"4243",19712,23,23,141,"OTH","0",671,"0",80.096644,0.278096611759294,334356.49,35699.7142039009,6.5,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4244",19713,23,23,141,"SF","0",722,"2",83.912362115,1.53815224791779,235548.7,1062.49864941091,7.875,0,224.1,3.09712770159708,3.002480417,4.8,0.111824327536503,0.173205080756888
"4245",19714,23,23,141,"SF","0",683,"2",91.82888795,16.7285737666817,57811.52,3094.97809698227,7.375,0,190.34,44.6467221641186,0.5240923184375,5.6625,2.53588030329627,1.65685444945133
"4246",19715,23,23,141,"PU","0",737,"1",92.47866665,20.7587694539836,489917.155,117.160522574801,6.375,0,191.485,43.0274476352014,0.653308355842105,6.33157894736842,2.38647658779151,2.19293122747182
"4247",19716,23,23,141,"OTH","1",665,"1",86.778642805,9.58644858931379,310597.705,4245.88630724495,8.375,0,204.015,25.3073516986665,2.1671738497,4.7,0.707314988227182,0.188561808316413
"4248",19717,24,24,141,"SF","0",693,"1",81.08760046,1.53809932097521,316255.915,5294.93578567766,6,0,218.24,7.79231672867576,2.247111018,4.61428571428571,0.652619243858262,0.121498579258791
"4249",19718,23,23,142,"OTH","1",775,"2",71.18108717,8.74137730602433,275055.54,6285.41560942471,6.25,0,201.215,29.2671496733112,2.04623610545455,4.72727272727273,0.781761063963092,0.200454030096225
"4250",19719,24,24,142,"SF","0",656,"2",91.62081525,16.4343145323821,318372.755,38.5302485068484,6.5,0,198.55,35.638181771802,1.74609454254545,4.8,0.990361281847117,0.376828873628335
"4251",19720,23,23,141,"SF","0",725,"2",78.835646215,1.64664491414745,242786.63,1715.96431017664,6.125,0,224.1,3.09712770159708,3.002480417,4.8,0.111824327536503,0.173205080756888
"4252",19721,24,24,142,"SF","0",704,"2",66.55089088,0.0694507835402037,456663.02,476.5616862485,6.625,0,223.75,0,3.121195089,4.7,3.121195089,4.7
"4253",19722,24,24,142,"SF","1",733,"2",86.503877775,9.19787215742195,184904.845,4377.2101786469,6.625,0,204.935,26.6084281760498,2.07606989466667,4.66666666666667,0.685169383901981,0.16583123951777
"4254",19723,24,24,142,"SF","1",778,"2",25.8777141025,34.9625920091096,101588.06,139175.500247447,5.75,0,189.68,48.1822560700513,0.862605973956522,7.01739130434783,2.22190195886753,2.29439082307524
"4255",19724,24,24,142,"SF","1",691,"0",63.28904872,0.0154874487013408,143224.96,16652.4212654857,6.375,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4256",19725,24,24,142,"PU","0",695,"1",95.81310425,22.3631064935696,187805.385,5932.08142193363,5.875,0,188.55,49.7803173955329,0.624136924785714,5.43571428571429,2.4071372858132,1.39482954175392
"4257",19726,24,24,142,"OTH","0",636,"1",61.263510255,12.8177391253286,332030.71,10563.1712192977,5.875,0,191.26,45.9477986415018,0.359891176666667,5.70666666666667,2.53531415494309,1.70523005011333
"4258",19727,24,24,142,"PU","0",730,"0",74.876575835,0.174548128067579,148798.705,17608.7902581083,5.75,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4259",19728,24,24,142,"SF","0",668,"0",85.092172715,8.61563327787231,354148.44,5263.08062518521,7.625,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4260",19729,24,24,142,"SF","1",666,"2",64.90010891,0.141267334238231,65549.11,142.680006307821,5.875,0,223.75,0,3.121195089,4.7,3.121195089,4.7
"4261",19730,24,24,140,"CO","0",697,"1",93.447777,19.018028617169,137723.415,7603.63942625176,6.875,0,189.31,48.7055150881294,0.848364925863636,6.92727272727273,2.27311452329104,2.30634359522183
"4262",19731,24,24,142,"CO","0",661,"0",94.95628235,7.85776985574425,274314.89,9171.33051548136,6.125,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4263",19732,24,24,142,"SF","0",714,"1",74.23581131,17.0212075887655,350766.845,12562.6782776624,5.75,0,188.55,49.7803173955329,0.624136924785714,5.43571428571429,2.4071372858132,1.39482954175392
"4264",19733,25,25,142,"SF","0",761,"0",71.05304632,0.0664025310593183,243498.855,30407.2108655505,5.625,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4265",19734,24,24,142,"OTH","0",665,"1",79.551018605,0.634955578062187,240000,0,7.125,0,225.02,1.79605122421383,3.010165903,4.7,0.157018980660445,0
"4266",19735,24,24,142,"CO","0",662,"1",58.607082,10.0509317532977,166810.37,11581.8858168176,5.875,0,191.345,45.8275904887001,1.0758172712963,7.21851851851852,2.11468566575663,2.16919641927906
"4267",19736,24,24,142,"SF","0",717,"2",84.469262165,6.32049116754395,139159.275,14765.4148960078,7.25,0,198.46,35.7654609924156,1.0763385387,7.27666666666667,2.00292941965551,2.06225242331565
"4268",19737,25,25,143,"SF","0",631,"0",79.807130605,0.272758514175697,209166.115,26635.1355991752,3,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4269",19738,24,24,142,"PU","0",620,"2",81.304041745,1.84419352167968,257626.72,3356.32476330882,7,0,218.24,7.79231672867576,2.247111018,4.61428571428571,0.652619243858262,0.121498579258791
"4270",19739,25,25,142,"SF","1",748,"1",88.54763024,12.0881746115584,225002.02,279.98600107862,7.75,0,206.205,28.4044794002636,1.945429245375,4.6625,0.600813040956513,0.176776695296637
"4271",19740,24,24,142,"OTH","1",717,"0",76.068031265,1.5104243000015,70921.675,6828.28269854507,7,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4272",19741,25,25,143,"SF","1",682,"1",97.94794755,25.382230841971,290345.125,213.369471223041,7,0,191.165,49.674251378355,0.633061232421053,6.81052631578947,2.3662105371004,2.3165814700982
"4273",19742,25,25,142,"PU","0",685,"0",55.73551193,1.60585637164245,56211.765,5357.37331445644,7,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4274",19743,24,24,142,"SF","0",637,"2",78.690313645,0.296541287085583,294318.55,2377.92939445226,6,0,223.07,0.961665222413714,2.63335460125,4.625,0.4526687484201,0.15
"4275",19744,25,25,142,"PU","0",692,"1",67.3124034,8.07855836202618,214558.58,14766.3977744337,5.75,0,199.73,37.5615122166294,1.00582624386207,7.36551724137931,2.00012888606356,2.03948100227011
"4276",19745,25,25,142,"SF","0",724,"0",85.600691305,10.607579370705,89248.12,2.65872149725771,6.625,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4277",19746,25,25,142,"OTH","0",645,"2",79.993288615,0.00949133168931114,93346.08,359.097107757774,7.375,0,225.695,0.84145706961199,2.5252508,4.7,0.528754534601702,0
"4278",19747,24,24,143,"PU","1",690,"1",98.26707805,25.8335495232379,319636.51,372.631131549674,6.875,0,188.55,49.7803173955329,0.624136924785714,5.43571428571429,2.4071372858132,1.39482954175392
"4279",19748,25,25,142,"PU","1",647,"1",92.73801245,18.0142699644673,179552.97,11945.9043877724,7.125,0,191.25,49.5540432255532,0.2263785888125,6.29375,2.3656410891492,2.15049412926425
"4280",19749,24,24,142,"PU","0",626,"1",87.228128625,10.2221175320522,237856.08,3031.96074064292,7.375,0,204.935,26.6084281760498,2.07606989466667,4.66666666666667,0.685169383901981,0.16583123951777
"4281",19750,24,24,142,"PU","0",683,"1",81.430389525,2.02287626573141,227769.58,2475.46770384911,7.125,0,218.24,7.79231672867576,2.247111018,4.61428571428571,0.652619243858262,0.121498579258791
"4282",19751,25,25,143,"SF","0",638,"1",65.58273041,2.09689745516502,263814.505,3090.75666949858,6.375,0,219.51,9.58836795288959,2.1014303395,4.6,0.576907469360472,0.126491106406735
"4283",19752,24,24,142,"OTH","0",642,"2",85.44245954,7.69680009413484,120271.88,10929.2121156468,6.25,0,198.46,35.7654609924156,1.0763385387,7.27666666666667,2.00292941965551,2.06225242331565
"4284",19753,25,25,142,"SF","0",752,"2",115.79093865,29.402827413297,156693.405,4244.89635775127,6.75,0,188.885,52.8986583005656,0.813619400416667,5.2,2.04270090080693,1.01712607603259
"4285",19754,24,24,142,"SF","0",649,"1",96.55340095,23.4100441268897,74821.635,1666.45976442577,7.5,0,188.55,49.7803173955329,0.624136924785714,5.43571428571429,2.4071372858132,1.39482954175392
"4286",19755,25,25,142,"SF","0",700,"2",78.7,0,274000,0,6.875,0,226.29,0,2.899136717,4.7,2.899136717,4.7
"4287",19756,24,24,143,"SF","0",652,"2",80.244615315,0.345938296037163,244000,0,7.75,0,223.07,0.961665222413714,2.63335460125,4.625,0.4526687484201,0.15
"4288",19757,25,25,143,"SF","1",648,"1",94.17776385,20.3332286332676,91809.875,1683.09091591928,7.625,0,194.19,45.3962553521763,1.20727279927273,4.96363636363636,1.59511068201705,0.632886604808045
"4289",19758,25,25,143,"PU","0",726,"1",87.28512015,24.4448513433785,254050,0,6.375,0,188.885,52.8986583005656,0.813619400416667,5.2,2.04270090080693,1.01712607603259
"4290",19759,25,25,143,"SF","1",754,"2",80.17574171,0.248536309756635,198708.33,1826.69723211045,7.75,0,224.34,2.75771644662754,2.47074110533333,4.6,0.385622353305524,0.173205080756888
"4291",19760,25,25,143,"SF","0",650,"1",65.85705654,1.21206098258856,409842.8,4111.40166853108,6.5,0,221.83,6.307392488184,2.0668728472,4.58,0.638021263908497,0.130384048104053
"4292",19761,24,24,143,"SF","0",701,"1",110.83254495,22.3905997951717,134977.76,3920.5394061532,7.25,0,192.405,44.3285241125847,0.523652739777778,6.40555555555556,2.38581162822862,2.23197939644249
"4293",19762,24,24,143,"SF","0",645,"1",59.080949595,8.37080135912096,89015.275,23949.3177700587,7.375,0,204.935,26.6084281760498,2.07606989466667,4.66666666666667,0.685169383901981,0.16583123951777
"4294",19763,25,25,143,"SF","0",669,"0",73.25130475,1.48676943563726,121112.14,12569.3321524733,6.625,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4295",19764,25,25,143,"PU","0",667,"1",106.7039678,37.7651134319344,120113.2,6473.13831769413,7.25,0,186.37,56.455405409934,0.879284479833333,7.24166666666667,2.16279232437075,2.22689424333858
"4296",19765,25,25,143,"OTH","0",679,"0",68.340989765,0.623653706530721,351448.905,40377.3457696027,5.75,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4297",19766,24,24,143,"SF","0",641,"1",88.470568195,11.9791924223752,212003.355,3389.36786319367,7.75,0,202.135,30.5682261506944,1.9521487715,4.7,0.755552535574161,0.188561808316413
"4298",19767,25,25,143,"SF","0",665,"1",97.67546395,24.9968808393267,314433.325,7872.46728232323,6.5,0,188.885,52.8986583005656,0.813619400416667,5.2,2.04270090080693,1.01712607603259
"4299",19768,25,25,143,"CO","1",714,"1",87.67633614,10.8559786785227,159139.005,2235.86457104405,7.625,0,206.205,28.4044794002636,1.945429245375,4.6625,0.600813040956513,0.176776695296637
"4300",19769,25,25,143,"PU","0",801,"1",89.87267945,19.4775100684072,342226.975,10992.7173756651,6.25,0,192.53,47.7438498657157,0.162655182928571,5.77857142857143,2.50875424620602,1.74584278586791
"4301",19770,25,25,143,"PU","1",702,"1",92.83664525,25.2248256197876,187499.995,0.00707106781845092,6.875,0,189.82,51.5763686197468,0.432055527538461,5.49230769230769,2.391148450869,1.43495733877442
"4302",19771,25,25,143,"PU","0",692,"1",97.83265045,25.2191761194487,215675.135,4984.91188853425,6.75,0,188.885,52.8986583005656,0.813619400416667,5.2,2.04270090080693,1.01712607603259
"4303",19772,25,25,143,"PU","1",682,"1",88.60655748,12.1715103135596,175951.9,68.0236723501541,8.5,0,206.205,28.4044794002636,1.945429245375,4.6625,0.600813040956513,0.176776695296637
"4304",19773,25,25,143,"SF","1",754,"2",87.163719325,10.1310290264492,228277.095,16578.6912414114,6.75,0,199.73,37.5615122166294,1.00582624386207,7.36551724137931,2.00012888606356,2.03948100227011
"4305",19774,25,25,143,"SF","0",674,"1",82.5497109,3.60583573491051,360000,0,6.25,0,219.51,9.58836795288959,2.1014303395,4.6,0.576907469360472,0.126491106406735
"4306",19775,25,25,143,"CO","1",662,"1",97.91582865,25.3368078579825,129567.295,46.2518545574145,8.25,0,191.25,49.5540432255532,0.2263785888125,6.29375,2.3656410891492,2.15049412926425
"4307",19776,25,25,143,"SF","1",705,"1",99.0221624,26.9014000517435,129516.055,5.57907250356145,7.5,0,189.82,51.5763686197468,0.432055527538461,5.49230769230769,2.391148450869,1.43495733877442
"4308",19781,23,23,141,"PU","0",742,"2",89.37326328,0.886339569461224,159255.255,1336.07119198416,7.375,0,222.15,0.339411254969536,2.70410557,4.7,0.422741344964604,0.212132034355964
"4309",19782,23,23,141,"OTH","1",696,"1",90.6444509,18.8719034452019,59448.665,2335.34035302137,7.125,0,188.975,46.5771236767579,0.863641330952381,6.62380952380952,2.36005279350608,2.2759404126437
"4310",19783,23,23,141,"SF","0",686,"2",79.447568745,0.781255773099792,191459.17,764.849120938243,6.5,0,222.83,1.30107647738325,3.054152267,4.85,0.0948128681321652,0.212132034355964
"4311",19784,24,24,142,"SF","0",653,"1",81.84529873,17.0346248268014,408697.7,14569.6523836363,6.25,0,190.955,46.3791337780257,0.322330437375,5.975,2.45394979970713,1.9662146373171
"4312",19785,23,23,142,"SF","0",671,"2",79.557969055,0.625126157407594,66305.355,133.848242610797,7.75,0,222.83,1.30107647738325,3.054152267,4.85,0.0948128681321652,0.212132034355964
"4313",19786,24,24,142,"CO","1",738,"1",91.57051875,16.3631845399422,181871.79,147.375195334909,6.875,0,198.55,35.638181771802,1.74609454254545,4.8,0.990361281847117,0.376828873628335
"4314",19787,23,23,142,"SF","1",713,"0",79.564282525,0.616197562507956,122579.32,14454.2242726754,6.25,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4315",19788,24,24,142,"PU","0",727,"2",75.120455175,0.17034934214302,454050.205,4878.74687640691,5.75,0,221.71,2.88499566724112,2.352518131,4.62,0.740288701764089,0.130384048104053
"4316",19789,24,24,142,"PU","0",644,"2",80.74293258,1.05066533056484,298400,0,6.75,0,221.71,2.88499566724112,2.352518131,4.62,0.740288701764089,0.130384048104053
"4317",19790,24,24,142,"SF","0",672,"0",87.149931515,10.1115301185518,138400,0,6.25,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4318",19791,24,24,143,"SF","0",659,"0",72.208740035,11.0185055104775,146767.47,39078.2986886814,4.25,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4319",19792,25,25,143,"OTH","0",648,"2",91.1877387,15.8218518018263,126739.985,1781.93030179353,8.625,0,199.82,37.4342329960158,1.6085844879,4.81,0.926652459224007,0.395671019352638
"4320",19793,24,24,143,"OTH","0",706,"2",93.76520245,12.3958681817359,251581.265,4834.82140315958,6.375,0,202.135,30.5682261506944,1.9521487715,4.7,0.755552535574161,0.188561808316413
"4321",19794,24,24,143,"PU","1",739,"0",74.52365006,7.74472835744908,75732.22,16557.3012612805,6.25,0,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4322",19795,25,25,143,"SF","0",733,"2",67.69019732,2.24887861679335,183641.045,1921.85259165473,6.375,0,219.51,9.58836795288959,2.1014303395,4.6,0.576907469360472,0.126491106406735
"4323",19796,24,24,143,"SF","0",641,"1",91.67248765,18.4872893285848,84585.19,4829.27061492727,6.375,0,189.31,48.7055150881294,0.848364925863636,6.92727272727273,2.27311452329104,2.30634359522183
"4324",19797,25,25,143,"SF","1",729,"2",85.09068009,7.19930882498069,110300.175,28.0367838740425,8.625,0,213.48,18.1160757339994,2.06561017185714,4.61428571428571,0.535101343397981,0.121498579258791
"4325",19798,25,25,143,"PU","1",728,"2",74.550780955,0.069606240966043,219854.85,205.273098578447,7,0,226.29,0,2.899136717,4.7,2.899136717,4.7
"4326",19799,24,24,143,"SF","0",724,"0",82.28889145,3.23698133138982,128989.37,9914.52802677969,1.6875,2.3864853865046,206.785,23.9921330856596,1.31463497143243,7.11351351351351,1.87835463354332,1.9010468113592
"4327",19800,24,24,143,"CO","0",725,"1",76.904604535,2.6935175643543,123690.39,84.301270453061,6.375,0,218.24,7.79231672867576,2.247111018,4.61428571428571,0.652619243858262,0.121498579258791
"4328",19801,25,25,143,"CO","1",746,"2",80.70147039,0.99202893914114,122360,0,6.75,0,224.34,2.75771644662754,2.47074110533333,4.6,0.385622353305524,0.173205080756888
"4329",19802,24,24,143,"SF","0",684,"1",100.0000101,28.2842855310189,112654.49,925.588634437564,5,0,187.33,51.5056579416281,0.810708259190476,6.82380952380952,2.32220708611625,2.31039060808011
"4330",19803,25,25,143,"SF","1",752,"2",80,0,172000,0,8.75,0,226.29,0,2.899136717,4.7,2.899136717,4.7
"4331",19804,25,25,143,"SF","1",665,"1",85.88256779,8.31920715019713,149156.91,9677.5906865397,7.375,0,203.13,32.7531861045609,1.02254399266667,7.36333333333333,1.96747331422183,2.00404476055273
"4332",19805,25,25,143,"SF","1",755,"1",86.83194253,16.732893595145,77137.355,5462.60494563262,7.5,0,190.95,49.9783072942652,0.759942832363636,7.12272727272727,2.21765174260776,2.29075404890052
"4333",19806,25,25,143,"SF","1",739,"0",66.97945099,1.950838298687,169607.275,16111.746207387,6.75,0,208.055,25.7881843098734,1.26445274594444,7.18055555555556,1.8796767502584,1.88313104686916
"4334",19807,25,25,143,"CO","0",658,"1",81.83401092,2.59368311660435,383943.585,4605.26625771519,6.25,0,219.51,9.58836795288959,2.1014303395,4.6,0.576907469360472,0.126491106406735
"4335",19808,23,23,141,"SF","0",727,"1",98.7920996,12.4339064960551,125882.82,2711.30195751045,4.875,0,200.99,29.5853477248451,1.1880878540303,7.20606060606061,1.94916912570073,2.00280106880642
"4336",19809,24,24,140,"OTH","0",712,"1",89.6242178,18.5604468082984,634743.745,21575.6027320224,6.375,0,191.26,45.9477986415018,0.359891176666667,5.70666666666667,2.53531415494309,1.70523005011333
"4337",19810,23,23,141,"OTH","0",630,"0",96.53089833,2.16501718090032,120744.85,10613.8849176444,7.75,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4338",19811,23,23,142,"SF","0",718,"0",56.5808724,1.24574169480013,324722.135,28677.2316989707,1,1.4142135623731,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4339",19812,23,23,141,"PU","0",602,"0",68.9809473,1.44115814911293,352368.635,46147.7189417467,2,0,205.865,22.6910566082763,1.35864745757895,7.05789473684211,1.87255672711582,1.9062672707517
"4340",19813,17,17,123,"SF","0",626,"2",87.25587678,3.88077627454693,56968.01,893.768829284175,5.1,7.21248916810278,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4341",19814,17,17,123,"SF","0",552,"1",77.77263814,3.14996535072457,72995.47,854.934524861406,11.5,0,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4342",19815,17,17,123,"SF","0",597,"1",88.41395549,1.11163480667092,101497.635,1276.1368212108,5.2,7.35391052434009,179.45,0,4.126684352,5.6,4.126684352,5.6
"4343",19816,17,17,124,"SF","0",509,"2",77.63360225,3.34659179201917,57319.615,820.788338397907,5.45,7.70746391493337,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4344",19817,17,17,126,"SF","0",642,"2",87.192992035,3.9697087337923,53368.21,893.485986571699,9.75,0,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4345",19818,17,17,126,"SF","0",728,"2",82.404131425,3.67111254490312,176532.31,2782.73388454592,8.59,0,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4346",19819,17,17,126,"SF","0",562,"2",87.623076875,3.36147692009324,116213.475,1112.3143221455,5.75,8.1317279836453,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4347",19820,17,17,126,"SF","0",539,"2",78.00340033,2.82361833194365,66452.02,492.118035434594,5.525,7.81352993211135,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4348",19821,17,17,126,"OTH","1",640,"2",78.21998894,2.51731578222611,79808.85,270.326922447619,5.15,7.28319984622144,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4349",19836,17,17,122,"SF","0",535,"2",77.537818075,3.4820510713649,272889.205,4399.32847876243,5.225,7.38926586339942,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4350",19837,17,17,123,"OTH","0",665,"2",81.648454035,4.73980175861982,124081.11,3632.95907824462,5.225,7.38926586339942,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4351",19838,17,17,123,"SF","0",575,"2",77.27341631,3.43170756463135,58355.34,911.686915119439,5.5375,7.83120760164101,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4352",19839,17,17,123,"SF","1",586,"2",63.98093385,14.5933633003551,36797.39,7357.60162173789,6.975,9.86413959755234,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4353",19840,17,17,123,"SF","0",511,"2",72.985419025,2.84904773734382,59568.48,610.261436435239,6.125,8.66205806953521,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4354",19841,17,17,123,"SF","0",540,"2",72.759949855,3.16790929545482,263501.44,3887.05082899619,5.25,7.42462120245875,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4355",19842,17,17,123,"SF","0",519,"2",82.561361965,3.44875498281587,68223.685,885.743167317708,5.75,8.1317279836453,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4356",19843,17,17,123,"SF","0",620,"2",77.132095665,4.05582920614559,95197.635,2266.08631487196,4.725,6.68215908221287,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4357",19844,17,17,123,"PU","0",521,"2",77.47334772,3.5732259217769,83773.04,1452.34076001467,9.65,0,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4358",19845,17,17,123,"SF","0",652,"2",72.847924695,3.04349408357921,43847.26,569.560370110143,5.495,7.77110352524016,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4359",19846,17,17,124,"SF","0",631,"2",78.75928024,3.31027763030669,59443.425,787.115913477806,5.375,7.60139789775539,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4360",19847,17,17,123,"SF","0",663,"2",67.367362065,3.7231122724949,82455.505,2184.24577601744,4.625,6.54073772597557,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4361",19848,17,17,123,"PU","0",592,"2",82.47647632,3.56880141322566,64786.535,938.281201159866,5.25,7.42462120245875,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4362",19849,17,17,123,"SF","0",561,"2",67.955262805,2.89169507265772,75564.535,1040.10457765072,5.475,7.7428192539927,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4363",19850,17,17,124,"SF","0",534,"2",77.81741615,3.08663968168649,47633.725,517.991072558207,11.75,0,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4364",19851,17,17,124,"SF","0",516,"2",77.652071455,3.32047239182193,132292.93,1848.476120971,5.25,7.42462120245875,183.18,5.27501658765165,3.7485975715,5.55,0.534695452737079,0.0707106781186545
"4365",19852,17,17,124,"SF","0",537,"1",74.395814435,0.854447420213053,36081.97,414.407000182186,6.125,8.66205806953521,179.45,0,4.126684352,5.6,4.126684352,5.6
